source,title,description,start_date,end_date,location,register_link,category
NVIDIA,KubeCon 2024,,2024-11-12,2024-11-15,"Salt Lake City, UT",https://www.nvidia.com/en-us/events/kubecon-and-cloudnative-con-north-america/,Tradeshow or Conference
NVIDIA,NERSC Open Hackathon,,2025-07-09,2025-07-18,Hybrid Event,https://www.openhackathons.org/s/siteevent/a0CUP000013CaLl2AK/se000369,Hackathon
NVIDIA,CINECA Open Hackathon,,2025-06-24,2025-07-03,Digital Event,https://www.openhackathons.org/s/siteevent/a0CUP00000sOUqi2AG/se000365,Hackathon
NVIDIA,Microsoft Ignite 2024,,2024-11-18,2024-11-22,"Chicago, IL",https://www.nvidia.com/en-us/events/microsoft-ignite/,Tradeshow or Conference
NVIDIA,CoRL 2024,,2024-11-06,2024-11-09,"Munich, Germany",https://www.nvidia.com/en-us/events/corl/,Tradeshow or Conference
NVIDIA,ODSC West 2024,,2024-10-29,2024-10-31,"Burlingame, CA",https://www.openhackathons.org/s/siteevent/a0CUP000010u2Qn2AI/se000367,Hackathon
NVIDIA,Georgia Tech End-to-End Large Language Model Bootcamp,,2024-11-04,2024-11-04,Digital Event,https://www.openhackathons.org/s/siteevent/a0CUP000010u2Qn2AI/se000367,Bootcamp
NVIDIA,Generative AI CodeFest Australia,,2024-11-08,2024-12-06,Digital Event,https://www.openhackathons.org/s/siteevent/a0C5e000008dX20EAE/se000293,Hackathon
NVIDIA,Georgia Tech Open Hackathon,,2025-01-21,2025-01-30,Hybrid Event,https://www.openhackathons.org/s/siteevent/a0CUP00000rQtdU2AS/se000354,Hybrid Event
NVIDIA,NOAA/NCAR/NREL Open Hackathon,,2025-02-19,2025-02-27,Hybrid Event,https://www.openhackathons.org/s/siteevent/a0CUP00000rwYYZ2A2/se000355,Hackathon
NVIDIA,Open Accelerated Computing Summit (OACS) 2024 ,,2024-12-10,2024-12-12,Digital Event,https://www.openhackathons.org/s/oac-summit,Tradeshow or Conference
NVIDIA,OCP Global Summit 2024,,2024-10-15,2024-10-17,"San Jose, California",https://www.nvidia.com/en-us/events/ocp-summit/,Tradeshow or Conference
NVIDIA,NVIDIA NIM Hackathon - China,,2024-10-11,2024-10-30,"Amsterdam, The Netherlands",https://www.openhackathons.org/s/siteevent/a0C5e000008dX2FEAU/se000297,Hackathon
NVIDIA,Poland Open Hackathon,,2024-10-22,2024-10-30,Digital Event,https://www.openhackathons.org/s/siteevent/a0C5e000009W8MqEAK/se000307,Tradeshow or Conference
NVIDIA,Singapore Generative AI Hackathon,,2024-10-29,2024-11-15,Hybrid Event,https://www.openhackathons.org/s/siteevent/a0CUP00000HOaQS2A1/se000339,Hackathon
NVIDIA,NCHC Open Hackathon,,2024-11-13,2024-12-04,Hybrid Event,https://www.openhackathons.org/s/siteevent/a0C5e000008dX2GEAU/se000298,Hackathon
NVIDIA,Helmholtz Open Hackathon,,2025-04-01,2025-04-11,Hybrid Event,https://www.openhackathons.org/s/siteevent/a0CUP00000sOCKN2A4/se000363,Hackathon
NVIDIA,IDRIS Open Hackathon,,2025-05-13,2025-05-22,Hybrid Event,https://www.openhackathons.org/s/siteevent/a0CUP00000sO9LV2A0/se000364,Hackathon
NVIDIA,Princeton Open Hackathon,,2025-06-04,2025-06-13,Hybrid Event,https://www.openhackathons.org/s/siteevent/a0CUP00000rwmKa2AI/se000356,Hackathon
NVIDIA,RSNA 2024,,2024-12-01,2024-12-05,Chicago,https://www.rsna.org,Tradeshow or Conference
NVIDIA,ASHG 2024 Annual Meeting,,2024-11-05,2024-11-09,"Denver, Colorado",https://www.ashg.org/meetings/2024meeting,Tradeshow or Conference
NVIDIA,HLTH 2024,,2024-10-20,2024-10-23,Las Vegas,https://www.hlth.com/2024event,Tradeshow or Conference
NVIDIA,NVIDIA AI Summit,,2024-11-12,2024-11-13,Japan,https://www.nvidia.com/ja-jp/events/ai-summit/,NVIDIA Hosted Event
NVIDIA,MICCAI 2024,,2024-10-06,2024-10-10,"Marrakesh, Morocco",https://conferences.miccai.org/2024/en/,Tradeshow or Conference
NVIDIA,NVIDIA AI Summit India,,2024-10-23,2024-10-25,"Mumbai, India ",https://www.nvidia.com/en-in/events/ai-summit/,NVIDIA Hosted Event
NVIDIA,NVIDIA AI Summit,,2024-10-07,2024-10-09,"Washington, D.C.",https://www.nvidia.com/en-us/events/ai-summit/,NVIDIA Hosted Event
NVIDIA,PyTorch Conference 2024,,2024-09-18,2024-09-19,"San Francisco, CA",https://www.nvidia.com/en-us/events/pytorch24/,Tradeshow or Conference
NVIDIA,Roscon 2024 EMEA,,2024-10-21,2024-10-23,"Odense, Denmark",https://www.nvidia.com/en-us/events/roscon/,Tradeshow or Conference
NVIDIA,Money 20/20 USA,,2024-10-27,2024-10-30,"Las Vegas, NV",https://www.nvidia.com/en-us/events/money2020/,Tradeshow or Conference
NVIDIA,ROSCon China 2024,,2024-12-07,2024-12-08,"Shanghai, China",https://www.nvidia.com/en-us/events/roscon/,Tradeshow or Conference
NVIDIA,CES 2025,,2025-01-07,2025-01-10,"Las Vegas, NV",https://www.nvidia.com/en-us/events/ces/,Tradeshow or Conference
NVIDIA,WeAreDevelopers World Congress 2024,,2024-07-17,2024-07-19,Hybrid Event,https://www.nvidia.com/en-us/events/wearedevelopers-world-congress/,Tradeshow or Conference
NVIDIA,AWS Summit DC 2024,,2024-06-26,2024-06-27,"Washington, D.C.",https://www.nvidia.com/en-us/events/aws/?ncid=so-link-691531-vt22,Tradeshow or Conference
NVIDIA,Edison Electric Institute (EEI),,2024-06-18,2024-06-20,"Fontainebleau, Las Vegas, Nevada",https://eeievents.cventevents.com/event/dba72125-3e56-4797-8b10-c2b78a71a0b7/websitePage:a2fd369a-d647-42b0-8ad6-c7a59bc0c322,Tradeshow or Conference
NVIDIA,SAP Sapphire,,2024-06-03,2024-06-05,Orlando Florida,https://www.sap.com/events/sapphire.html,Tradeshow or Conference
NVIDIA,Cisco Live 2024,,2024-06-02,2024-06-06,"Las Vegas, NV",https://www.acceleratedoutcomes.com/cisco-live-2024/,Tradeshow or Conference
NVIDIA,NVIDIA AI Summit 2024 ,,2024-06-05,2024-06-05,Taiwan,https://www.nvidia.com/en-us/events/ai-summit/,NVIDIA Hosted Event
NVIDIA,CVPR 2024,,2024-06-17,2024-06-21,"Seattle, WA",https://www.nvidia.com/en-us/events/cvpr/,Conference
NVIDIA,Money20/20 Europe,,2024-06-04,2024-06-06,"RAI Amsterdam, Netherlands",https://www.nvidia.com/en-us/events/money2020/,Tradeshow or Conference
NVIDIA,Snowflake (Data Cloud) Summit 24,,2024-06-03,2024-06-06,"San Francisco, California",https://www.snowflake.com/summit/,Tradeshow or Conference
NVIDIA,Automate 2024,,2024-05-06,2024-05-09,"Chicago, IL",https://www.nvidia.com/en-us/events/automate-conference/,Tradeshow or Conference
NVIDIA,Dell Tech World 2024,,2024-05-20,2024-05-23,"Las Vegas, NV",https://www.nvidia.com/en-us/events/dell-technologies-world/,Tradeshow or Conference
NVIDIA,IDRIS AI for Science Bootcamp,,2024-05-23,2024-05-23,"Orsay, France",https://www.openhackathons.org/s/siteevent/a0C5e000008AcVSEA0/se000318,Bootcamp
NVIDIA,NASA End-to-End LLM Bootcamp,,2024-06-05,2024-06-07,Digital Event,https://www.openhackathons.org/s/siteevent/a0CUP00000KoBk92AF/se000342,Bootcamp
NVIDIA,Oracle CloudWorld 2024,,2024-09-09,2024-09-12,"Las Vegas, NV",https://www.nvidia.com/en-us/events/oracle-cloudworld/,Tradeshow or Conference
NVIDIA,AWS re:Invent 2024,,2024-12-02,2024-12-06,"Las Vegas, NV",https://www.nvidia.com/en-us/events/aws-reinvent/,Tradeshow or Conference
NVIDIA,Microsoft Build  2024,,2024-05-21,2024-05-23,"Seattle, WA",https://www.nvidia.com/en-us/events/microsoft-build/,Tradeshow or Conference
NVIDIA,Google Cloud Next 2024,,2024-04-09,2024-04-11,"Las Vegas, NV",https://www.nvidia.com/en-us/events/google-cloud-next/,Tradeshow or Conference
NVIDIA,RSA Conference 2024,,2024-05-06,2024-05-09,"San Francisco, CA",https://www.nvidia.com/en-us/events/rsa-conference/,Tradeshow or Conference
NVIDIA,HPE Discover 2024,,2024-06-17,2024-06-21,"Las Vegas, NV",https://www.nvidia.com/en-us/events/hpe-discover/,Tradeshow or Conference
NVIDIA,Hot Chips 2024,,2024-08-25,2024-08-27,"Stanford, CA",https://www.nvidia.com/en-us/events/hot-chips-conference/,Tradeshow or Conference
NVIDIA,Supercomputing 2024,,2024-11-17,2024-11-22,"Atlanta, GA",https://www.nvidia.com/en-us/events/supercomputing/,Tradeshow or Conference
NVIDIA,NVIDIA-HPE TRT-LLM Enterprise Bootcamp,,2024-04-16,2024-04-16,Digital Event,https://www.openhackathons.org/s/siteevent/a0CUP00000AB8BR2A1,Bootcamp
NVIDIA,AI for Science Bootcamp,,2024-04-17,2024-04-18,Digital Event,https://www.openhackathons.org/s/siteevent/a0CUP000006I4B12AK,Bootcamp
NVIDIA,DiRAC N-Ways to GPU Programming Bootcamp,,2024-04-17,2024-04-18,Digital Event,https://www.openhackathons.org/s/siteevent/a0CUP000006ACpF2AW,Bootcamp
NVIDIA,Georgia Tech Open Hackathon,,2024-04-23,2024-05-02,Digital Event,https://www.openhackathons.org/s/siteevent/a0C5e000008dWhnEAE,Hackathon
NVIDIA,End-to-End Large Language Model Bootcamp,,2024-05-01,2024-05-03,Digital Event,https://www.openhackathons.org/s/siteevent/a0CUP0000080wfb2AA,Bootcamp
NVIDIA,EuroCC Multi-GPU Programming Bootcamp,,2024-05-06,2024-05-07,Digital Event,https://www.openhackathons.org/s/siteevent/a0C5e000008AbEfEAK,Bootcamp
NVIDIA,NERSC End-to-End LLM Bootcamp,,2024-05-14,2024-05-16,Digital Event,https://www.openhackathons.org/s/siteevent/a0CUP00000Gms6o2AB,Bootcamp
NVIDIA,CINECA Open Hackathon,,2024-05-21,2024-05-30,Digital Event,https://www.openhackathons.org/s/siteevent/a0C5e000009W5LQEA0,Hackathon
NVIDIA,Poland N-Ways to GPU Programming Bootcamp,,2024-06-05,2024-06-07,Digital Event,https://www.openhackathons.org/s/siteevent/a0CUP000007whLi2AI,Bootcamp
NVIDIA,Princeton Open Hackathon,,2024-06-04,2024-06-14,Digital Event,https://www.openhackathons.org/s/siteevent/a0C5e000008dWhxEAE,Hackathon
NVIDIA,EuroCC2 AI for Science Bootcamp,,2024-06-25,2024-06-26,Digital Event,https://www.openhackathons.org/s/siteevent/a0C5e000008AbEaEAK,Bootcamp
NVIDIA,LANL Open Hackathon,,2024-07-09,2024-07-18,Hybrid Event,https://www.openhackathons.org/s/siteevent/a0CUP000000ukh02AA,Hackathon
NVIDIA,Poland Open Hackathon,,2024-07-09,2024-07-18,Digital Event,https://www.openhackathons.org/s/siteevent/a0C5e000009W8MqEAK,Hackathon
NVIDIA,NERSC Open Hackathon,,2024-08-13,2024-08-22,Hybrid Event,https://www.openhackathons.org/s/siteevent/a0C5e000008dWi2EAE,Hackathon
NVIDIA,NASA Open Hackathon,,2024-09-10,2024-09-19,Digital Event,https://www.openhackathons.org/s/siteevent/a0C5e000008dWiCEAU,Hackathon
NVIDIA,TACC Open Hackathon,,2024-10-15,2024-10-24,Hybrid Event,https://www.openhackathons.org/s/siteevent/a0C5e000008dWhsEAE,Hackathon
NVIDIA,ISC West,,2024-04-09,2024-04-12,Las Vegas,https://www.nvidia.com/en-us/events/isc-west/,Tradeshow or Conference
NVIDIA,Embedded World 2024,,2024-04-09,2024-04-11,"Nuremberg, Germany",https://www.nvidia.com/en-us/events/embedded-world/,Tradeshow or Conference
NVIDIA,NAB Show 2024,,2024-04-13,2024-04-17,"Las Vegas, Nevada",https://www.nvidia.com/en-us/events/nab/,Tradeshow or Conference
NVIDIA,Computex 2024,,2024-06-04,2024-06-07,"Taipei, Taiwan",https://www.nvidia.com/en-us/events/computex/,Tradeshow or Conference
NVIDIA,Hannover Messe 2024,,2024-04-22,2024-04-26,"Hannover, Germany",https://www.nvidia.com/en-us/events/hannover-messe/,Tradeshow or Conference
NVIDIA,ISC 2024,,2024-05-12,2024-05-16,"Hamburg, Germany ",https://www.nvidia.com/en-us/events/isc/,Tradeshow or Conference
NVIDIA,SIGGRAPH,,2024-07-28,2024-08-01,"Denver, CO",https://www.nvidia.com/en-us/events/siggraph/,Tradeshow or Conference
NVIDIA,GDC 2024,,2024-03-18,2024-03-22,"San Francisco, CA",https://www.nvidia.com/en-us/events/gdc/,Tradeshow or Conference
NVIDIA,NRF 2024,,2024-01-13,2024-01-16,"New York, NY",https://www.nvidia.com/en-us/events/nrf-retails-big-show/,Tradeshow or Conference
NVIDIA,MWC Barcelona 2024,,2024-02-26,2024-02-29,"Barcelona, Spain",https://www.nvidia.com/en-us/events/mobile-world-congress/,Tradeshow or Conference
NVIDIA,NVIDIA GTC 2024,,2024-03-18,2024-03-21,"San Jose, CA",https://www.nvidia.com/gtc/,Tradeshow or Conference
NVIDIA,RosCon,,2023-10-18,2023-10-20,"New Orleans, LA",https://www.nvidia.com/en-us/events/roscon/,Tradeshow or Conference
NVIDIA,Money 20/20,,2023-10-22,2023-10-25,"Las Vegas, NV",https://www.nvidia.com/en-us/events/money2020/,Tradeshow or Conference
NVIDIA,EuroCC AI Hackathon,,2025-10-14,2025-10-23,Virtual Event,https://www.openhackathons.org/s/siteevent/a0CUP000013Tp8f2AC,Hackathon
NVIDIA,AI and Data Science Virtual Summit,,2023-11-08,2023-11-08,Digital event,https://www.nvidia.com/en-us/events/ai-data-science-virtual-summit/,NVIDIA Hosted Event
NVIDIA,CES,,2024-01-09,2024-01-12,"Las Vegas, NV",https://www.nvidia.com/en-us/events/ces/,Tradeshow or Conference
NVIDIA,IBC,,2023-09-15,2023-09-18,"Amsterdam, Netherlands",https://www.nvidia.com/en-us/events/ibc/,Tradeshow or Conference
NVIDIA,Smart City Expo World Congress (SCEWC),,2023-11-07,2023-11-09,"Barcelona, Spain",https://www.nvidia.com/en-us/events/smart-city-expo-world-congress/,Tradeshow or Conference
NVIDIA,IAA Mobility,,2023-09-05,2023-09-10,"Munich, Germany",https://www.nvidia.com/en-us/events/iaa-mobility/,Tradeshow or Conference
NVIDIA,Build Custom AI Tools with ChatGPT and NVIDIA Omniverse: AMA,,2023-06-28,2023-06-28,Digital Event,https://forums.developer.nvidia.com/t/build-custom-ai-tools-with-chatgpt-and-nvidia-omniverse-ama-june-28-9am-pdt/254588/1,NVIDIA Hosted Event
NVIDIA,Hot Chips 2023,,2023-08-27,2023-08-29,"Stanford, CA",https://www.nvidia.com/en-us/events/hot-chips-conference/,Tradeshow or Conference
NVIDIA,SIGGRAPH 2023,,2023-08-06,2023-08-10,"Los Angeles, CA",https://www.nvidia.com/en-us/events/siggraph/,Tradeshow or Conference
NVIDIA,Oracle Cloud World 2023,,2023-09-18,2023-09-21,"Las Vegas, NV",https://www.nvidia.com/en-us/events/oracle-cloudworld/,Tradeshow or Conference
NVIDIA,AWS re:Invent 2023,,2023-11-27,2023-12-01,"Las Vegas, NV",https://www.nvidia.com/en-us/events/aws-reinvent/,Tradeshow or Conference
NVIDIA,Hackathon Readiness Bootcamp - Americas,,2023-06-28,2023-06-28,Digital Event,https://www.openhackathons.org/s/siteevent/a0C5e000007Zbi7EAC/se000206,Bootcamp
NVIDIA,Hackathon Readiness Bootcamp - Europe,,2023-06-28,2023-06-28,Digital Event,https://www.openhackathons.org/s/siteevent/a0C5e000007Zfq5EAC/se000217,Bootcamp
NVIDIA,Hackathon Readiness Bootcamp - Asia,,2023-06-29,2023-06-29,Digital Event,https://www.openhackathons.org/s/siteevent/a0C5e000007Zfq0EAC/se000216,Bootcamp
NVIDIA,NCHC N-Ways to GPU Programming Bootcamp,,2023-07-27,2023-07-28,"Hsinchu City, Taiwan",https://www.openhackathons.org/s/siteevent/a0C5e000007ZZnaEAG/se000194,Bootcamp
NVIDIA,VMware Explore,,2023-08-21,2023-08-24,"Las Vegas, NV",https://www.nvidia.com/en-us/events/vmware-explore/,Tradeshow or Conference
NVIDIA,CSCS Open Hackathon,,2023-09-18,2023-09-22,"Lugano, Switzerland",https://www.openhackathons.org/s/siteevent/a0C5e000007ZwuDEAS/se000220,Hackathon
NVIDIA,NSM Open Hackathon,,2023-09-26,2023-10-06,"Bangalore, India",https://www.openhackathons.org/s/siteevent/a0C5e000005VZLdEAO/se000159,Hackathon
NVIDIA,China End-to-End AI for Science Bootcamp,,2023-05-09,2023-05-10,Digital Event,https://www.openhackathons.org/s/siteevent/a0C5e000007ZZkFEAW/se000192,Bootcamp
NVIDIA,EuroCC N-Ways to GPU Programming Bootcamp,,2023-05-15,2023-05-16,Digital Event,https://www.openhackathons.org/s/siteevent/a0C5e000007ZVYCEA4/se000175,Bootcamp
NVIDIA,Dell Technologies World 2023,,2023-05-22,2023-05-25,"Las Vegas, NV",https://www.nvidia.com/en-us/events/dell-technologies-world/,Tradeshow or Conference
NVIDIA,Computex 2023,,2023-05-30,2023-06-02,"Taipei, Taiwan",https://www.nvidia.com/en-us/events/computex/,Tradeshow or Conference
NVIDIA,NCI Open Hackathon,,2023-05-30,2023-06-09,Hybrid Event,https://www.openhackathons.org/s/siteevent/a0C5e000007Za8REAS/se000198,Hackathon
NVIDIA,Money 20/20 EMEA,,2023-06-06,2023-06-08,"Amsterdam, Netherlands",https://www.nvidia.com/en-us/events/money2020/,Tradeshow or Conference
NVIDIA,Hong Kong AI for Science Bootcamp,,2023-06-28,2023-06-28,"Wan Chai, Hong Kong",https://www.openhackathons.org/s/siteevent/a0C5e000007ZZnfEAG/se000195,Bootcamp
NVIDIA,Wuhan University Open Hackathon,,2023-08-01,2023-08-04,Digital Event,https://www.openhackathons.org/s/siteevent/a0C5e000007ZasXEAS/se000201,Hackathon
NVIDIA,CVPR,,2023-06-18,2023-06-22,"Vancouver, Canada",https://www.nvidia.com/en-us/events/cvpr/,Tradeshow or Conference
NVIDIA,NASA Open Hackathon,,2023-09-12,2023-09-21,Digital Event,https://www.openhackathons.org/s/siteevent/a0C5e000007ZZetEAG/se000189,Hackathon
NVIDIA,Supercomputing 2023,,2023-11-12,2023-11-17,"Denver, CO",https://www.nvidia.com/en-us/events/supercomputing/,Tradeshow or Conference
NVIDIA,GDC 2023,,2023-03-20,2023-03-24,"San Francisco, CA",https://www.nvidia.com/en-us/events/gdc/,Tradeshow or Conference
NVIDIA,HPE Discover 2023,,2023-06-20,2023-06-23,"Las Vegas, NV",https://www.nvidia.com/en-us/events/hpe-discover/,Tradeshow or Conference
NVIDIA,Mobile World Congress (MWC) Barcelona,,2023-02-27,2023-03-02,"Barcelona, Spain",https://www.nvidia.com/en-us/events/mobile-world-congress/,Tradeshow or Conference
NVIDIA,EuroCC AI for Science Bootcamp,,2023-04-17,2023-04-18,Digital Event,https://www.openhackathons.org/s/siteevent/a0C5e000007ZVY2EAO/se000174,Bootcamp
NVIDIA,ALCF INCITE Open Hackathon,,2023-04-25,2023-05-05,Hybrid Event,https://www.openhackathons.org/s/siteevent/a0C5e000007ZRuWEAW/se000172,Hackathon
NVIDIA,Helmholtz GPU Hackathon,,2023-05-02,2023-05-11,Hybrid Event,https://www.openhackathons.org/s/siteevent/a0C5e000007ZQ6lEAG/se000171,Hackathon
NVIDIA,MPCDF AI for Science Bootcamp,,2023-05-11,2023-05-12,Digital Event,https://www.openhackathons.org/s/siteevent/a0C5e000007ZPxcEAG/se000169,Bootcamp
NVIDIA,Univeristy of Florida Open Hackathon,,2023-05-17,2023-05-25,Digital Event,https://www.openhackathons.org/s/siteevent/a0C5e000007ZVdfEAG/se000176,Hackathon
NVIDIA,CINECA Open Hackathon,,2023-06-12,2023-06-21,Digital Event,https://www.openhackathons.org/s/siteevent/a0C5e000005V8ZwEAK/se000156,Hackathon
NVIDIA,Princeton Open Hackathon,,2023-06-14,2023-06-23,Digital Event,https://www.openhackathons.org/s/siteevent/a0C5e000005Va4hEAC/se000162,Hackathon
NVIDIA,NERSC Open Hackathon,,2023-07-12,2023-07-21,Hybrid Event,https://www.openhackathons.org/s/siteevent/a0C5e000005Va7IEAS/se000163,Hackathon
NVIDIA,Brookhaven National Laboratory Open Hackathon,,2023-08-14,2023-08-24,Digital Event,https://www.openhackathons.org/s/siteevent/a0C5e000005VZgmEAG/se000161,Hackathon
NVIDIA,GTC 2023,,2023-03-20,2023-03-23,Digital,https://www.nvidia.com/gtc/,Tradeshow or Conference
NVIDIA,Oracle CloudWorld 2022,,2022-10-17,2022-10-20,"Las Vegas, NV",https://www.nvidia.com/en-us/events/oracle-cloudworld/,Tradeshow or Conference
NVIDIA,MWC Las Vegas 2022,,2022-09-28,2022-09-30,"Las Vegas, NV",https://www.nvidia.com/en-us/events/mobile-world-congress/,Tradeshow or Conference
NVIDIA,I/ITSEC 2022,,2022-11-28,2022-12-02,"Orlando, FL",https://www.iitsec.org/,Tradeshow or Conference
NVIDIA,OpenACC and Hackathons Asia-Pacific Summit,,2022-08-23,2022-08-25,Digital,https://events.zoom.us/e/view/eUQs_-3lQJCHRtnKgFAkcQ?id=eUQs_-3lQJCHRtnKgFAkcQ,Tradeshow or Conference
NVIDIA,NVIDIA GTC,,2022-09-19,2022-09-22,Digital Event,https://www.nvidia.com/gtc/,Bootcamp
NVIDIA,NVIDIA/HLRS SciML GPU Bootcamp,,2022-10-25,2022-10-26,Digital Event,https://www.openhackathons.org/s/siteevent/a0C5e000005UPv0EAG/se000141,Bootcamp
NVIDIA,CIAIRI AI for Science Bootcamp,,2022-07-11,2022-07-12,Digital,https://www.openhackathons.org/s/siteevent/a0C5e000005UExKEAW,Bootcamp
NVIDIA,KISTI GPU Hackathon 2022,,2022-07-18,2022-07-22,Hybrid Event,https://www.openhackathons.org/s/siteevent/a0C5e000005UDPiEAO/se000133,Hackathon
NVIDIA,Argonne GPU Hackathon 2022,,2022-07-19,2022-07-28,Digital,https://www.openhackathons.org/s/siteevent/a0C5e000005U0KbEAK/se000114,Hackathon
NVIDIA,NSM India Weather and Climate GPU Bootcamp,,2022-08-02,2022-08-04,Digital,https://www.openhackathons.org/s/siteevent/a0C5e000005UNuIEAW/se000138,Bootcamp
NVIDIA,NCI and NSCC OpenACC GPU Bootcamp,,2022-08-17,2022-08-18,Digital,https://www.openhackathons.org/s/siteevent/a0C5e000005UNuNEAW/se000139,Bootcamp
NVIDIA,VM Explore 2022,,2022-08-29,2022-09-01,"San Francisco, CA",https://www.nvidia.com/en-us/events/vmware-explore/,Tradeshow or Conference
NVIDIA,"NCI, Pawsey and NeSI OpenACC GPU Bootcamp",,2022-09-07,2022-09-09,Digital,https://www.openhackathons.org/s/siteevent/a0C5e000005UNudEAG/se000140,Bootcamp
NVIDIA,NCC Portugal AI for Science Bootcamp,,2022-09-12,2022-09-13,Digital,https://www.openhackathons.org/s/siteevent/a0C5e000005UMhDEAW/se000136,Bootcamp
NVIDIA,Microsoft Ignite 2022,,2022-10-12,2022-10-14,"Seattle, WA",https://ignite.microsoft.com/en-US/home,Tradeshow or Conference
NVIDIA,ROSCon/ROSWorld 2022,,2022-10-19,2022-10-21,"Kyoto, Japan ",https://roscon.ros.org/2022/,Tradeshow or Conference
NVIDIA,AWS re:Invents,,2022-11-28,2022-12-02,"Las Vegas, NV",https://www.nvidia.com/en-us/events/aws-reinvent/,Tradeshow or Conference
NVIDIA,NERSC GPU Hackathon 2022,,2022-11-30,2022-12-08,Digital,https://www.openhackathons.org/s/siteevent/a0C5e000005UNW4EAO/se000137,Hackathon
NVIDIA,Gartner IT IOCS 2022,,2022-12-06,2022-12-07,"Las Vegas, NV",https://www.nvidia.com/en-us/events/gartner-iocs/,Tradeshow or Conference
NVIDIA,National Restaurant Association Show 2022,,2022-05-21,2022-05-24,"Chicago, IL",https://www.nationalrestaurantshow.com/,Tradeshow or Conference
NVIDIA,CVPR,,2022-06-19,2022-06-24,"New Orleans, LA",https://cvpr2022.thecvf.com/,Tradeshow or Conference
NVIDIA,Argonne GPU Hackathon 2022,,2022-06-19,2022-06-28,Digital,https://www.openhackathons.org/s/siteevent/a0C5e000005U0KbEAK/se000114,Hackathon
NVIDIA,PINN with NVIDIA Modulus Bootcamp,,2022-06-29,2022-06-30,Hybrid Event,https://www.openhackathons.org/s/siteevent/a0C5e000005U5qLEAS/se000123,Bootcamp
NVIDIA,Emerging Markets Startup Booster Camp,,2022-06-22,2022-07-06,Digital,https://www.openhackathons.org/s/siteevent/a0C5e000005U6WNEA0/se000125,Hackathon
NVIDIA,STFC-Hartree Centre N-Ways to GPU Programming Bootcamp,,2022-07-04,2022-07-05,Digital,https://www.openhackathons.org/s/siteevent/a0C5e000005U45REAS/se000119,Bootcamp
NVIDIA,NASA N-Ways to GPU Programming Bootcamp,,2022-07-06,2022-07-07,Digital,https://www.openhackathons.org/s/siteevent/a0C5e000005U7AREA0/se000126,Bootcamp
NVIDIA,Q2B 2022,,2022-07-13,2022-07-14,"Tokyo, Japan",https://q2b.qcware.com/,Tradeshow or Conference
NVIDIA,SKA-SRC GPU Hackathon 2022,,2022-07-20,2022-07-29,Digital,https://www.openhackathons.org/s/siteevent/a0C5e000005U0K6EAK/se000113,Hackathon
NVIDIA,UM6P AI for Science Bootcamp,,2022-07-25,2022-07-26,Digital,https://www.openhackathons.org/s/siteevent/a0C5e000005UAGbEAO/se000132,Bootcamp
NVIDIA,OpenACC and Hackathons Summit 2022,,2022-08-02,2022-08-04,Digital,https://events.zoom.us/ev/DDbfydtXgDogGfEj5wAAFgAAALdLwHRMqCsbTca6EV3HwPghb41HPrrepENcDma-YquPwGPmZuRf~ACwHAGHCEcCt6CiQKhPCF-KAMvpweAsgKDbGcOU,Hackathon
NVIDIA,BNL GPU Hackathon 2022,,2022-08-15,2022-08-24,Digital,https://www.openhackathons.org/s/siteevent/a0C5e000005U45gEAC/se000120,Hackathon
NVIDIA,NERSC AI for Science Bootcamp,,2022-08-25,2022-08-26,Digital,https://www.openhackathons.org/s/siteevent/a0C5e000005U9wMEAS/se000131,Bootcamp
NVIDIA,NASA GPU Hackathon 2022,,2022-09-19,2022-09-28,Digital,https://www.openhackathons.org/s/siteevent/a0C5e000005U92AEAS/se000130,Hackathon
NVIDIA,CSCS GPU Hackathon 2022,,2022-09-19,2022-09-29,Digital,https://www.openhackathons.org/s/siteevent/a0C5e000005U45lEAC/se000121,Hackathon
NVIDIA,OLCF GPU Hackathon 2022,,2022-10-17,2022-10-27,Digital,https://www.openhackathons.org/s/siteevent/a0C5e000005U7S4EAK/se000127,Hackathon
NVIDIA,Money20/20 USA,,2022-10-23,2022-10-26,"Las Vegas, NV",https://www.nvidia.com/en-us/events/money2020/,Tradeshow or Conference
NVIDIA,NRF 2023,,2023-01-15,2023-01-17,"New York, NY",https://www.nvidia.com/en-us/events/nrf-retails-big-show/,Tradeshow or Conference
NVIDIA,ICRA 2022,,2022-05-23,2022-05-27,"Philadelphia, PA",https://www.nvidia.com/en-us/events/icra/,Tradeshow or Conference
NVIDIA,Computex 2022,,2022-05-24,2022-05-27,"Taipei, Taiwan",https://www.nvidia.com/en-us/events/computex/,Tradeshow or Conference
NVIDIA,HPE Discover 2022,,2022-06-28,2022-06-30,"Las Vegas, NV",https://www.hpe.com/us/en/discover.html,Tradeshow or Conference
NVIDIA,ICLR 2022,,2022-04-25,2022-04-29,Digital,https://www.nvidia.com/en-us/events/iclr/,Tradeshow or Conference
NVIDIA,Amazon re:Mars 2022,,2022-06-21,2022-06-24,"Las Vegas, NV",https://remars.amazonevents.com/,Tradeshow or Conference
NVIDIA,SmartNICs Summit 2022,,2022-04-26,2022-04-28,"San Jose, CA",https://smartnicssummit.com/,Tradeshow or Conference
NVIDIA,Bio-IT World 2022,,2022-05-03,2022-05-05,"Boston, MA",https://www.bio-itworldexpo.com/,Tradeshow or Conference
